id;transactionDate;amount;merchant;code
12291840250;2018/02/01 1:23;-606.15;868652 BLOEMFONTEIN 1;5541
12291845552;2018/02/01 1:37;-35.24;611946 CROSSING QUICK;5499
12291850270;2018/02/01 1:51;-442;355510 CANAL WALK SERV;5541
12291851814;2018/02/01 1:57;-489.08;041391 MINTY TYRES/MAG;5541
12291855658;2018/02/01 2:09;-81.35;356641 N4 PLATINUM CIT;5541
12291855672;2018/02/01 2:09;-807.95;713343 PARADISE.SERVIC;5541
12291856257;2018/02/01 2:11;-100;387810 DELTA MOTORS;5541
12291857935;2018/02/01 2:16;-150.05;480425 THEMBA CONVENIE;5541
12291858195;2018/02/01 2:17;-50.05;105915 MOHLAKENG ENGEN;5541
12291875682;2018/02/01 2:34;-100;080167 HUGHESPARK SERV;5541
12291876423;2018/02/01 2:36;-200;242890 JACK STREET SER;5541
12291877579;2018/02/01 2:38;-200;272970 CASSELDALE FILL;5541
12291878414;2018/02/01 2:40;-508.85;355692 AUTO CARE MOTOR;5541
12291878423;2018/02/01 2:40;-490;670397 SOSHANGUVE S/ST;5541
12291892914;2018/02/01 2:49;-75;5BOP LUGGAGE WRAPPING;5948
12291895289;2018/02/01 2:52;-904.75;908060 CBK TREK IN;5541
12291895876;2018/02/01 2:53;-41.7;353234 LYNNWOOD MOTORS;5541
12291896356;2018/02/01 2:54;-200.07;089689 SIYAYA NUMBI;5541
12292089100;2018/02/01 3:12;-100;032344 BAHATI SERVICE;5541
12292217148;2018/02/01 3:15;-300;669285 MACD TRADE CENT;5541
12292324454;2018/02/01 3:24;-100;697884 PARKHURST CORNE;5541
12292337330;2018/02/01 3:24;-200;901313 GRASMERE 1 STOP;5541
12292377976;2018/02/01 3:27;-824.81;165646 UPINGTON CONVEN;5541
12292437834;2018/02/01 3:30;-300.04;087915 HADAF S/STATION;5541
12292462405;2018/02/01 3:31;-240.8;087915 HADAF S/STATION;5541
12292482093;2018/02/01 3:32;-600;670397 SOSHANGUVE S/ST;5541
12292507278;2018/02/01 3:33;-41.5;348499 BOULEVARD SERVI;5499
12292668961;2018/02/01 3:41;-56;211655 MEERENSEE FILLI;5499
12292711048;2018/02/01 3:43;-147;663936 ZAKARIYYA PARK;5541
12292777573;2018/02/01 3:47;-100;020312 G C GYPSEY;5541
12292765590;2018/02/01 3:47;-21.7;095025 SOUTHWAY CONV C;5499
12292806957;2018/02/01 3:49;-100;081207 TRANSLAND MOTOR;5541
12292799697;2018/02/01 3:49;-600;355932 KINROSS SERVICE;5541
12292801070;2018/02/01 3:49;-380;796765 HIGHWAY SERVICE;5541
12292821661;2018/02/01 3:50;-200;517374 WELGEMOED ENGEN;5541
12292874247;2018/02/01 3:53;-100;201649 SEBOKENG CONVEN;5541
12292934044;2018/02/01 3:56;-250.05;912823 ALIWAL AUTO F/S;5541
12292994818;2018/02/01 3:58;-300;364272 CERES SERV STAT;5541
12293009929;2018/02/01 3:59;-100;608196 MOUNTAINVIEW CO;5541
12293062188;2018/02/01 4:01;-150;358969 S&S FILLING STA;5541
12293116443;2018/02/01 4:02;-300.05;070291 WOODLANDS SERVI;5541
12293098213;2018/02/01 4:02;-100;355346 KWAMASHU SERVIC;5541
12293122834;2018/02/01 4:03;-150.1;617692 ENGINE CLAYVILL;5541
12293122612;2018/02/01 4:03;-200;955459 LA ROCHELLE SER;5541
12293156964;2018/02/01 4:04;-150;177401 ROWHILL SERVICE;5541
12293161728;2018/02/01 4:04;-300;349091 CENTURY CITY S/;5541
12293174253;2018/02/01 4:04;-350.1;588042 BOSS SERVICE ST;5541
12293229164;2018/02/01 4:07;-150.02;715051 DELFI MOTORS;5541
12293233425;2018/02/01 4:07;-100;739341 HAZYVIEW MOTORS;5541
12293255189;2018/02/01 4:08;-200;032583 CHURCHILL SERVI;5499
12293287098;2018/02/01 4:09;-25;114305 NEW SOUTH MAIN;5541
12293288230;2018/02/01 4:09;-100;338078 JEFFS SERVICE S;5541
12293302760;2018/02/01 4:10;-500;348291 ASHLEY MOTORS-F;5541
12293401747;2018/02/01 4:14;-28;056597 BRACKENFELL DIE;5499
12293407456;2018/02/01 4:14;-150.1;753862 IMPALA PETRO PO;5541
12293440600;2018/02/01 4:15;-200;068691 G T SERVICE STA;5541
12293477677;2018/02/01 4:17;-500;191097 ULUNDI CONVENIE;5541
12293471185;2018/02/01 4:17;-438.85;312438 NU SOUTH SERVIC;5541
12293496958;2018/02/01 4:18;-300;436617 PETROSTOP;5541
12293508928;2018/02/01 4:21;-150.1;353291 GALLAGHER GARDE;5541
12293508525;2018/02/01 4:21;-200;394360 TOM & MIKE MOTO;5541
12293512812;2018/02/01 4:22;-200.05;355775 MAIDSTONE SERVI;5541
12293514245;2018/02/01 4:23;-250;050365 VXL MOTORS;5541
12293519582;2018/02/01 4:24;-1021.2;713756 HILTON ROAD GAR;5541
12293529619;2018/02/01 4:25;-18.5;698056 NPNAUTO CENTRE;5499
12293540408;2018/02/01 4:26;-150;041391 MINTY TYRES/MAG;5541
12293544104;2018/02/01 4:27;-100;032583 CHURCHILL SERVI;5499
12293553739;2018/02/01 4:27;-200;924554 GLENHAZEL SERVI;5541
12293558266;2018/02/01 4:28;-660.1;355460 RACHEL DE BEER;5541
12293555719;2018/02/01 4:28;-150.1;359769 VAN RIEBEECK SH;5541
12293567972;2018/02/01 4:29;-200;308436 SUNNINGHILL SER;5541
12293570805;2018/02/01 4:29;-504.85;977966 FOMISS AUTO;5541
12293573570;2018/02/01 4:30;-100;355460 RACHEL DE BEER;5541
12293577391;2018/02/01 4:31;-100;083872 JACKSONS CONVEN;5541
12293577316;2018/02/01 4:31;-69.25;191113 ULUNDI CONVENIE;5499
12293576957;2018/02/01 4:31;-100;387786 CASTLE GARAGE P;5541
12293585990;2018/02/01 4:33;-150.05;079034 AUTO STOP;5541
12293592292;2018/02/01 4:34;-200.1;353531 MASINGITA S/STA;5541
12293596400;2018/02/01 4:35;-250;234350 PRIMROSE SERVIC;5541
12293595047;2018/02/01 4:35;-500;327139 CRYSTALPARK SER;5541
12293601079;2018/02/01 4:36;-600.1;394246 ORANJE DIENSSEN;5541
12293603144;2018/02/01 4:37;-31;355759 MAIDSTONE SERVI;5499
12293614057;2018/02/01 4:39;-188.3;089325 CAPE GATE;5541
12293623082;2018/02/01 4:40;-300;035450 DEL JUDOR SERVI;5541
12293649914;2018/02/01 4:41;-844.1;353531 MASINGITA S/STA;5541
12293634727;2018/02/01 4:41;-153;896059 MIDWAY MEWS;5541
12293670691;2018/02/01 4:42;-80;065625 GLENDENE MOTORS;5541
12293705352;2018/02/01 4:44;-340;353531 MASINGITA S/STA;5541
12293698694;2018/02/01 4:44;-66.3;703845 DORINGKLOOF MOT;5499
12293701586;2018/02/01 4:44;-500.06;722420 MOUNT AYLIFF CO;5541
12293731697;2018/02/01 4:46;-500;353234 LYNNWOOD MOTORS;5541
12293774524;2018/02/01 4:48;-37.5;064229 LINBRO PARK SER;5499
12293762059;2018/02/01 4:48;-100;389444 VISAGIE DIENSTA;5541
12293775838;2018/02/01 4:48;-100;670397 SOSHANGUVE S/ST;5541
12293768818;2018/02/01 4:48;-306.4;701625 HAZELDENE CONVE;5541
12293781227;2018/02/01 4:49;-200.05;868660 BLOEMFONTEIN 1;5541
12293807242;2018/02/01 4:50;-212;265388 SHERWOOD GARDEN;5541
12293813242;2018/02/01 4:50;-150;900570 HLUHLUWE SERVIC;5541
12293844820;2018/02/01 4:52;-100.05;069046 PRIMHILL SERVIC;5541
12293846640;2018/02/01 4:52;-350;586619 BUSH HILL MOTOR;5541
12293864823;2018/02/01 4:53;-300;036752 JET SET MOTORS;5541
12293850247;2018/02/01 4:53;-49.5;737706 ALL AFRICA VILL;5541
12293849769;2018/02/01 4:53;-449.57;934900 MENLYN QUICK ST;5541
12293895613;2018/02/01 4:55;-200;096908 PANDA MOTORS;5541
12293885864;2018/02/01 4:55;-400;364272 CERES SERV STAT;5541
12293894563;2018/02/01 4:55;-100.03;894286 RADEBE SERVICE;5541
12293907536;2018/02/01 4:56;-481.75;042624 FLAMBOYANT CONV;5541
12293921218;2018/02/01 4:57;-150;017391 DUNEDEN SERVICE;5541
12293922088;2018/02/01 4:57;-200;047056 VAN GUARD MOTOR;5541
12293976303;2018/02/01 4:59;-150;038261 SENEKAL FILLING;5541
12293966273;2018/02/01 4:59;-31.9;095512 IMPALA PETRO PO;5499
12293964894;2018/02/01 4:59;-100.02;351055 HOSPITAL FILLIN;5541
12293994693;2018/02/01 5:00;-150.05;079034 AUTO STOP;5541
12294026582;2018/02/01 5:01;-50;351907 R & B MOTORS;5541
12294025013;2018/02/01 5:01;-643.4;701625 HAZELDENE CONVE;5541
12294055701;2018/02/01 5:02;-100;670493 PALEKER MOTORS;5541
12294143808;2018/02/01 5:05;-200;067933 KRITZINGER S/ST;5541
12294126538;2018/02/01 5:05;-120.06;870278 HAYFIELDS SERVI;5541
12294170705;2018/02/01 5:06;-300;356641 N4 PLATINUM CIT;5541
12294156784;2018/02/01 5:06;-200;917731 POMONA GARDENS;5541
12294235426;2018/02/01 5:09;-229.53;081306 BEACHWAY AUTO C;5541
12294247285;2018/02/01 5:10;-1200;200 Baviaanspoortweg{#;7911
12294257609;2018/02/01 5:10;-483.45;295799 LIBRA RETAIL CE;5541
12294276978;2018/02/01 5:11;-46;338227 WESTERN SERVICE;5499
12294306641;2018/02/01 5:13;-29.99;005800 BRENTWOOD SERV;5499
12294322860;2018/02/01 5:13;-71;24 SEVEN SHOPPE;5651
12294346657;2018/02/01 5:14;-50.05;037941 MONUMENT SERVIC;5541
12294352133;2018/02/01 5:15;-300;356641 N4 PLATINUM CIT;5541
12294366196;2018/02/01 5:15;-200;908060 CBK TREK IN;5541
12294386416;2018/02/01 5:16;-31.5;064070 MINTY'S OF MARK;5499
12294386721;2018/02/01 5:16;-22;704504 CJ MOTORS(ENGEN;5499
12294410098;2018/02/01 5:16;-50;912823 ALIWAL AUTO F/S;5541
12294453051;2018/02/01 5:18;-100.05;572387 MACASSAR MOTORS;5541
12294528864;2018/02/01 5:21;-553.3;033425 DAYTONA MOTORS;5541
12294535444;2018/02/01 5:21;-300;771484 J & G SERVICE S;5541
12294544273;2018/02/01 5:22;-300;351907 R & B MOTORS;5541
12294556692;2018/02/01 5:23;-200;308022 FIRLANDS SERVIC;5541
12294566245;2018/02/01 5:23;-69.65;517374 WELGEMOED ENGEN;5541
12294563224;2018/02/01 5:23;-27;713764 HILTON ROAD GAR;5499
12294596104;2018/02/01 5:25;-400.05;615434 AZNIP MOTORS;5541
12294605315;2018/02/01 5:26;-100;262450 BROADWAY MOTORS;5541
12294642257;2018/02/01 5:28;-100;325455 GATEWAY MOTORS;5541
12294638466;2018/02/01 5:28;-100;894237 WILLO CREST MOT;5541
12294647268;2018/02/01 5:29;-300;355049 HERMENS SERVICE;5541
12294644445;2018/02/01 5:29;-585.8;578046 PROTEA HOOGTE;5541
12294651931;2018/02/01 5:30;-200;201649 SEBOKENG CONVEN;5541
12294650134;2018/02/01 5:30;-200;500628 SEDIBENG SEVICE;5541
12294650256;2018/02/01 5:30;-200;901313 GRASMERE 1 STOP;5541
12294650172;2018/02/01 5:30;-600;937556 DUMOR MOTORS;5541
12294658628;2018/02/01 5:31;-545.11;210251 FLORIDA GLEN CO;5541
12294660275;2018/02/01 5:32;-200.06;902238 BLUE WATER BAY;5541
12294665834;2018/02/01 5:33;-200;080084 AUTOMART FILLIN;5541
12294674931;2018/02/01 5:34;-500.1;013143 COLESBURG 1 STO;5541
12294672479;2018/02/01 5:34;-300.05;324367 H & S MOTORS;5541
12294675652;2018/02/01 5:34;-200;344373 ELLISPARK AUTO;5541
12294681468;2018/02/01 5:35;-200;328434 OOSTENBERG SERV;5541
12294684063;2018/02/01 5:35;-200;349836 DE WET MOTORS;5541
12294685374;2018/02/01 5:36;-200;364272 CERES SERV STAT;5541
12294687498;2018/02/01 5:36;-89.8;597803 SCOTCH CORNER;5499
12294694326;2018/02/01 5:37;-100;671163 MAVUSO MOTORS;5541
12294702675;2018/02/01 5:38;-100;102219 PARKRAND CITY S;5541
12294703127;2018/02/01 5:38;-50;588042 BOSS SERVICE ST;5541
12294701662;2018/02/01 5:38;-1300;79 Maxwe51000002200716;7011
12294714217;2018/02/01 5:40;-120.1;359769 VAN RIEBEECK SH;5541
12294719646;2018/02/01 5:41;-100;081397 TYRE & TUBE SER;5541
12294717749;2018/02/01 5:41;-252.51;380716 SALVOKOP SERVIC;5541
12294719476;2018/02/01 5:41;-200.06;572387 MACASSAR MOTORS;5541
12294723018;2018/02/01 5:42;-200;586619 BUSH HILL MOTOR;5541
12294730499;2018/02/01 5:43;-300.05;144328 MARIANN STAR S/;5541
12294727917;2018/02/01 5:43;-400;343680 NOORDWYK SERVIC;5541
12294737444;2018/02/01 5:44;-100;263987 BILTON SERVICE;5541
12294732782;2018/02/01 5:44;-50;897008 KLIPDRIVE S/STA;5541
12294750902;2018/02/01 5:47;-85.6;350396 COURTESY SERVIC;5541
12294749423;2018/02/01 5:47;-34.5;396 KENT AVENUE CANTEE;5812
12294765757;2018/02/01 5:49;-200.1;061100 NIRVANA FILLING;5541
12294765089;2018/02/01 5:49;-150;608196 MOUNTAINVIEW CO;5541
12294782696;2018/02/01 5:52;-200;316264 ZENEX QUEENSBUR;5541
12294781391;2018/02/01 5:52;-300;649607 ZENEX SEBENZA;5541
12300055989;2018/02/01 5:52;-713.84;944131 RHOVILLE MOTORS;5541
12294786723;2018/02/01 5:53;-31.8;*ARVILOR PTY LTD;5812
12294785251;2018/02/01 5:53;-200;382530 INTERFLIGHT S/S;5541
12294789986;2018/02/01 5:54;-350;056285 FERROBANK MOTOR;5541
12294799220;2018/02/01 5:55;-350.05;602983 CRESCENT MOTORS;5541
12294802211;2018/02/01 5:56;-11.4;065390 BCN MOTORS;5499
12294803039;2018/02/01 5:56;-150.15;225416 SUNNINGDALE CON;5541
12294804883;2018/02/01 5:56;-250;613280 ZAKS FILLING ST;5541
12294809048;2018/02/01 5:57;-92.6;064062 HIGHVELD 1 STOP;5499
12294813970;2018/02/01 5:58;-50.04;625091 JANWOOD RETAIL;5541
12294818955;2018/02/01 5:59;-872.04;206309 VILLAGE MOTORS;5541
12294843822;2018/02/01 6:03;-100.02;081330 MILLENIUM CONV;5541
12294843749;2018/02/01 6:03;-100;354059 OAKGLEN SERVICE;5541
12294850549;2018/02/01 6:04;-300;068121 KILLARNEY TOYOT;5541
12294858543;2018/02/01 6:05;-70;293 ALBERTON HARDWARE;5072
12294865686;2018/02/01 6:06;-261.2;14TH AVE WESTPACK EXPR;5411
12294871101;2018/02/01 6:07;-100;500628 SEDIBENG SEVICE;5541
12294880088;2018/02/01 6:08;-150.1;012175 BEVERLY HILLS C;5541
12294880909;2018/02/01 6:08;-100;044715 ROYAL SERVICE S;5541
12294879568;2018/02/01 6:08;-120;106020 PEDDIE MOTORS;5541
12294875499;2018/02/01 6:08;-15.9;325406 HENNOPSPARK MOT;5499
12294882393;2018/02/01 6:09;-410;284 - RAILWAY FURNISHE;5712
12294895698;2018/02/01 6:11;-520.3;353275 STIRLING MOTORS;5541
12294916404;2018/02/01 6:13;-200;354562 GREENWOOD SERVI;5541
12294916390;2018/02/01 6:13;-100.07;380716 SALVOKOP SERVIC;5541
12294914942;2018/02/01 6:13;-200;902337 CENTURION PARK;5541
12294947795;2018/02/01 6:18;-66;293 ALBERTON HARDWARE;5072
12294947868;2018/02/01 6:18;-790.5;4 WAYS FILLING STATION;5541
12294964122;2018/02/01 6:20;-337;887942 CRAIL SERVICE S;5541
12294967266;2018/02/01 6:21;-500.09;226737 SUN VILLAGE ZEN;5541
12294969400;2018/02/01 6:21;-638.81;380716 SALVOKOP SERVIC;5541
12294978176;2018/02/01 6:22;-19.9;327360 HYPER AUTO;5541
12294979248;2018/02/01 6:22;-514.65;702869 ZAMBESI MOTORS;5541
12294977566;2018/02/01 6:22;-250;91 LOOP STREET;7011
12294985545;2018/02/01 6:23;-420;284 - RAILWAY FURNISHE;5712
12294991100;2018/02/01 6:24;-332;4 YOU HARDWARE NQAMAKW;5251
12294999713;2018/02/01 6:25;-110;1 STOP MOTOR SPARES;5533
12295001243;2018/02/01 6:25;-671.1;902238 BLUE WATER BAY;5541
12295003534;2018/02/01 6:26;-756.72;572387 MACASSAR MOTORS;5541
12295018529;2018/02/01 6:28;-100.1;329911 MARANATA RETAIL;5541
12295052840;2018/02/01 6:33;-214.7;419738 CLOCOLAN SERVIC;5541
12295070227;2018/02/01 6:35;-98.94;063825 WILLIAM NICOL C;5499
12295070564;2018/02/01 6:35;-1260;35 JULES STREET;7011
12295070220;2018/02/01 6:35;-547.04;382530 INTERFLIGHT S/S;5541
12295069192;2018/02/01 6:35;-100;404052 AUTO CONSTANTIA;5541
12295076026;2018/02/01 6:36;-21.9;064278 BUFFALO RIVER 1;5499
12295101446;2018/02/01 6:38;-100;371038 SAVANAH SERVICE;5541
12295112971;2018/02/01 6:39;-139.51;150390 MORNINGSIDE MOT;5541
12295107106;2018/02/01 6:39;-300;622635 IMPALA SERVICE;5541
12295108452;2018/02/01 6:39;-429.99;747636 PENNYPINCHERS;5211
12295144356;2018/02/01 6:42;-100;344886 MARLBORO DRIVE;5541
12295138670;2018/02/01 6:42;-200;350446 DISA MOTORS-FRA;5541
12295144523;2018/02/01 6:42;-60;928399 DALVIEW SERVICE;5541
12295165303;2018/02/01 6:44;-150;670397 SOSHANGUVE S/ST;5541
12295173366;2018/02/01 6:45;-275.5;@ OFFICE WORLD KLERKSD;5943
12295187961;2018/02/01 6:46;-405.7;295799 LIBRA RETAIL CE;5541
12295202634;2018/02/01 6:48;-200;649607 ZENEX SEBENZA;5541
12295232082;2018/02/01 6:50;-50;155431 FRANK VOS DELTA;5541
12295223671;2018/02/01 6:50;-100;703669 ZAMBESI MOTORS;5499
12295224025;2018/02/01 6:50;-300.05;885730 HIGHVELD 1 STOP;5541
12295230126;2018/02/01 6:50;-300;900380 NYALA 1 STOP;5541
12295242511;2018/02/01 6:51;-200.15;036436 HUGO STREET MOT;5541
12295234748;2018/02/01 6:51;-200;081207 TRANSLAND MOTOR;5541
12295245107;2018/02/01 6:52;-50.13;380716 SALVOKOP SERVIC;5541
12295277894;2018/02/01 6:55;-150.02;645233 ROADSIDE ON THE;5541
12295287053;2018/02/01 6:56;-200;077205 INTERNATIONAL M;5541
12295291266;2018/02/01 6:57;-100;514363 STEELDALE SERV;5541
12295299556;2018/02/01 6:58;-53.46;123 KLAAR;2741
12295296571;2018/02/01 6:58;-288.4;346188 ATTERIDGEVILLE;5541
12295304171;2018/02/01 6:59;-100.05;325455 GATEWAY MOTORS;5541
12295305855;2018/02/01 6:59;-200;823665 NGODWANA MOTORS;5541
12295310361;2018/02/01 7:00;-500;345552 SANDDRINGHAM SE;5541
12295323772;2018/02/01 7:01;-349.96;887942 CRAIL SERVICE S;5541
12295327588;2018/02/01 7:02;-300;269190 NIMROD PARK VUL;5541
12295336587;2018/02/01 7:03;-100.05;739820 MANGAUNG 1 STOP;5541
12295337895;2018/02/01 7:03;-600;885730 HIGHVELD 1 STOP;5541
12295347908;2018/02/01 7:04;-200;046856 TRIPLE ONE NINE;5541
12295354055;2018/02/01 7:05;-588.3;042624 FLAMBOYANT CONV;5541
12295371931;2018/02/01 7:07;-100;016328 RINK AUTO CENTR;5541
12295368386;2018/02/01 7:07;-600;500628 SEDIBENG SEVICE;5541
12295396470;2018/02/01 7:10;-380;*AHK MOTOR SPARES CC;5533
12295389487;2018/02/01 7:10;-100;350313 T & K SERVICE S;5541
12295411748;2018/02/01 7:12;-87.4;*KAIRUZ HOLDING (PTY);5812
12295408812;2018/02/01 7:12;-300;333335 GRAND AUTO;5541
12295410791;2018/02/01 7:12;-700.01;935279 HADAF S/STATION;5541
12295421454;2018/02/01 7:13;-200;697773 DALPARK SERVICE;5541
12295425875;2018/02/01 7:14;-100;046773 SURUR'S MOTOR C;5541
12295426142;2018/02/01 7:14;-500;284 - RAILWAY FURNISHE;5712
12295424951;2018/02/01 7:14;-150;355049 HERMENS SERVICE;5541
12295449310;2018/02/01 7:17;-70;5 WAYS MALL PHARMACY 7;5912
12295460883;2018/02/01 7:18;-300.1;105584 SONOP MOTORS;5541
12296314095;2018/02/01 7:20;-200;947365 KATHRADA SERVIC;5541
12295495059;2018/02/01 7:22;-420;@Home Melrose Arch;5719
12295508716;2018/02/01 7:24;-90;*LEBAAS TRADING CC;5942
12295511792;2018/02/01 7:24;-200.1;603874 GLENDOWER CONVE;5541
12295521670;2018/02/01 7:25;-100;348663 BULLION MOTORS-;5541
12295543951;2018/02/01 7:28;-100;068691 G T SERVICE STA;5541
12295539894;2018/02/01 7:28;-150;102219 PARKRAND CITY S;5541
12295546210;2018/02/01 7:28;-100.07;922723 TEMBA SERVICE S;5541
12295549345;2018/02/01 7:29;-150;456946 N3 TRUCK STOP;5541
12295582699;2018/02/01 7:33;-500;038543 NOORDHEUWEL SER;5541
12295589245;2018/02/01 7:33;-200;308436 SUNNINGHILL SER;5541
12295606702;2018/02/01 7:35;-100;172808 NORTHCLIFF CORN;5541
12295610150;2018/02/01 7:36;-300;036141 GREENSTREET MOT;5541
12295650868;2018/02/01 7:40;-100;354687 HANNAFORD SERVI;5541
12295652942;2018/02/01 7:41;-405;3 AT 1 WHALE COAST MAL;5943
12295679369;2018/02/01 7:44;-19;*KAIRUZ HOLDING (PTY);5812
12295691322;2018/02/01 7:45;-24.9;*KALM-J RESTAURANT CC;5812
12295695278;2018/02/01 7:46;-200;336130 CHAMROCK SERVIC;5541
12295718194;2018/02/01 7:48;-100;093855 MACKENZIE PARK;5541
12295745168;2018/02/01 7:51;-224;517374 WELGEMOED ENGEN;5541
12295755492;2018/02/01 7:53;-89;713764 HILTON ROAD GAR;5499
12295787720;2018/02/01 7:56;-250.04;178482 GLENVISTA MOTOR;5541
12295787234;2018/02/01 7:56;-71;353341 MOTHER CITY MOT;5499
12295789466;2018/02/01 7:57;-101.3;*KAIRUZ HOLDING (PTY);5812
12295810598;2018/02/01 7:59;-24.5;*SUN INTERNATIONAL PTY;7011
12295823408;2018/02/01 8:00;-300;2010 MOKOPANE;5541
12295826475;2018/02/01 8:01;-780;*AHK MOTOR SPARES CC;5533
12295858798;2018/02/01 8:05;-164.9;3R DIEREVET;742
12295860014;2018/02/01 8:05;-599.8;849 - BT GAMES KENILWO;7993
12295872336;2018/02/01 8:06;-200;701625 HAZELDENE CONVE;5541
12295876038;2018/02/01 8:07;-100;080506 BLOUBERG MOTORS;5541
12295889104;2018/02/01 8:08;-21.9;*MAMMAS CHICKEN PTY LT;5812
12295892083;2018/02/01 8:08;-200;358969 S&S FILLING STA;5541
12295937223;2018/02/01 8:13;-200;2010 MOKOPANE;5541
12295936484;2018/02/01 8:13;-108.25;4 U OFFICE NATIONAL BU;5943
12295955038;2018/02/01 8:15;-24;381029 ULTRA CITY RIVI;5499
12295956144;2018/02/01 8:16;-300;627330 INNES JUNCTION;5541
12295967983;2018/02/01 8:17;-200.05;796765 HIGHWAY SERVICE;5541
12295978748;2018/02/01 8:18;-200.05;755800 KS CONVENIENCE;5541
12295991897;2018/02/01 8:20;-235;*LEBAAS TRADING CC;5942
12295991905;2018/02/01 8:20;-400;308436 SUNNINGHILL SER;5541
12296013268;2018/02/01 8:22;-300;418573 NGWENYA SERVICE;5541
12296024332;2018/02/01 8:23;-29.6;079532 FAIRFIELD MOTOR;5499
12296033629;2018/02/01 8:24;-400;056704 DURBAN ROAD CON;5541
12296027141;2018/02/01 8:24;-100;513886 GARSTKLOOF F/ST;5541
12296050916;2018/02/01 8:26;-350;@Home Tubatse Crossing;5719
12296057195;2018/02/01 8:27;-24.8;064229 LINBRO PARK SER;5499
12296064337;2018/02/01 8:28;-75.04;480425 THEMBA CONVENIE;5541
12296064784;2018/02/01 8:28;-50;663114 EDENGLEN CONVEN;5541
12296073080;2018/02/01 8:29;-49;036026 GRAND PRIX MOTO;5541
12296076235;2018/02/01 8:29;-41.5;066950 FLAMINGO SERVIC;5499
12296077525;2018/02/01 8:29;-100;576669 FIELD STREET SE;5541
12296087416;2018/02/01 8:30;-300;083872 JACKSONS CONVEN;5541
12296085969;2018/02/01 8:30;-300;402981 TRADE ROUTE ENG;5541
12296088484;2018/02/01 8:31;-300;284 - RAILWAY FURNISHE;5712
12296088463;2018/02/01 8:31;-500.12;380716 SALVOKOP SERVIC;5541
12296097811;2018/02/01 8:32;-48;*KAIRUZ HOLDING (PTY);5812
12296099548;2018/02/01 8:32;-33;586646 EXCEL ELANDSKRU;5499
12296103146;2018/02/01 8:32;-799.9;849 - BT GAMES CENTURI;7993
12315921954;2018/02/01 8:32;-340.6;941939 MOUNT PLEASANT;5499
12296112268;2018/02/01 8:33;-200;354562 GREENWOOD SERVI;5541
12296118290;2018/02/01 8:34;-100;704066 CJ MOTORS(ENGEN;5541
12296138974;2018/02/01 8:36;-200;158443 BATES GARAGE HA;5541
12296145374;2018/02/01 8:37;-200;747762 LUSTED AND JOHN;5541
12296158260;2018/02/01 8:38;-100;354562 GREENWOOD SERVI;5541
12296157312;2018/02/01 8:38;-300;383926 UC SOUTH COAST;5541
12296164419;2018/02/01 8:39;-435;349877 GEN DE WET SERV;5541
12296177103;2018/02/01 8:41;-200;089325 CAPE GATE;5541
12296182285;2018/02/01 8:41;-300;267616 DES ALLY'S AUTO;5541
12296190763;2018/02/01 8:42;-200;670397 SOSHANGUVE S/ST;5541
12296196272;2018/02/01 8:43;-35;1 HEALTH CARE PHARMACY;8099
12296211184;2018/02/01 8:44;-561.15;214006 ZENEX JEAN AVEN;5541
12296211978;2018/02/01 8:45;-390;284 - RAILWAY FURNISHE;5712
12296215706;2018/02/01 8:45;-259.1;683580 BEACON HILL S/S;5541
12296226805;2018/02/01 8:46;-400;*LEBAAS TRADING CC;5942
12296240952;2018/02/01 8:48;-100;037941 MONUMENT SERVIC;5541
12296245767;2018/02/01 8:48;-50;081397 TYRE & TUBE SER;5541
12296264367;2018/02/01 8:50;-822.7;027275 GANTS ENGEN;5541
12296269169;2018/02/01 8:51;-400;402981 TRADE ROUTE ENG;5541
12296281571;2018/02/01 8:52;-200;771484 J & G SERVICE S;5541
12296284577;2018/02/01 8:53;-79.6;3@1 OLYMPUS FAERIE GLE;5111
12296288555;2018/02/01 8:53;-500;993799 BUFFALO RIVER 1;5541
12296299192;2018/02/01 8:54;-1000;284 - RAILWAY FURNISHE;5712
12296295365;2018/02/01 8:54;-250.05;353531 MASINGITA S/STA;5541
12296290981;2018/02/01 8:54;-100;588042 BOSS SERVICE ST;5541
12296305856;2018/02/01 8:55;-535;*LEBAAS TRADING CC;5942
12296300642;2018/02/01 8:55;-300;284 - RAILWAY FURNISHE;5712
12296308869;2018/02/01 8:56;-483.16;212Pin* YTrade;8299
12296316173;2018/02/01 8:56;-19.4;3AT1 CAPEGATE;5943
12296313314;2018/02/01 8:56;-100;649607 ZENEX SEBENZA;5541
12296314095;2018/02/01 8:56;-927.94;9th Avenue Vet Clinic;742
12296324210;2018/02/01 8:57;-100;042624 FLAMBOYANT CONV;5541
12296329813;2018/02/01 8:58;-100;275312 SIYABONGA CONV;5541
12296349949;2018/02/01 9:00;-200;713756 HILTON ROAD GAR;5541
12296396489;2018/02/01 9:06;-100;002164 GARDEN CITY QUI;5541
12296413941;2018/02/01 9:07;-500;284 - RAILWAY FURNISHE;5712
12296428124;2018/02/01 9:08;-200;037525 MINNIE SERVICE;5541
12296453244;2018/02/01 9:11;-300;355932 KINROSS SERVICE;5541
12296463156;2018/02/01 9:11;-460;9th Avenue Vet Clinic;742
12296483514;2018/02/01 9:13;-100;046033 SUNKIST SERVICE;5541
12296489896;2018/02/01 9:14;-150;113935 RIDGEWAY CONVEN;5541
